windchill,datetime,conditions,events,precip,gustspeed,windspeed,winddir,visibility,pressure,humidity,dewpoint,heatindex,temp,time,date
,2006-02-24T00:30:00Z,mostly cloudy,,n/a,,4.6,north,5.6,29.83,76,39.2,,46.4,12:30 AM,24-02-2006
,2006-02-24T00:00:00Z,mostly cloudy,,n/a,,3.5,nw,4.3,29.83,76,39.2,,46.4,12:00 AM,24-02-2006
,2006-02-25T01:00:00Z,mist,,-,,11.5,north,4,29.76,75,34,,39,1:00 AM,25-02-2006
,2006-02-25T00:30:00Z,unknown,,n/a,,9.2,north,4.3,29.74,81,37.4,,42.8,12:30 AM,25-02-2006
,2006-02-25T00:00:00Z,unknown,,n/a,,8.1,north,4.3,29.74,81,37.4,,42.8,12:00 AM,25-02-2006
,2006-02-26T01:00:00Z,scattered clouds,,-,,2.3,north,12,29.77,59,32,,41,1:00 AM,26-02-2006
,2006-02-26T00:30:00Z,partly cloudy,,n/a,,9.2,north,6.2,29.77,76,35.6,,42.8,12:30 AM,26-02-2006
,2006-02-26T00:00:00Z,partly cloudy,,n/a,,6.9,north,6.2,29.77,76,35.6,,42.8,12:00 AM,26-02-2006
,2006-02-27T01:00:00Z,overcast,,-,,26.5,ne,16,29.6,61,41,,50,1:00 AM,27-02-2006
,2006-02-27T00:30:00Z,mostly cloudy,,n/a,,26.5,ne,6.2,29.59,76,44.6,,51.8,12:30 AM,27-02-2006
,2006-02-27T00:00:00Z,mostly cloudy,,n/a,36.8,25.3,ne,6.2,29.59,82,46.4,,51.8,12:00 AM,27-02-2006
,2006-02-28T07:00:00Z,,,-,,16.1,nnw,8,29.93,50,24,,36,7:00 AM,28-02-2006
,2006-02-28T06:30:00Z,clear,,n/a,,17.3,nnw,,29.92,70,30.2,,39.2,6:30 AM,28-02-2006
,2006-02-28T04:30:00Z,clear,,n/a,,15,nnw,,29.89,65,30.2,,41,4:30 AM,28-02-2006
,2006-02-28T04:00:00Z,clear,,n/a,,15,nnw,,29.89,61,30.2,,42.8,4:00 AM,28-02-2006
,2006-02-28T03:30:00Z,partly cloudy,,n/a,,16.1,nnw,6.2,29.89,57,30.2,,44.6,3:30 AM,28-02-2006
,2006-02-28T03:00:00Z,scattered clouds,,n/a,,15,nnw,6.2,29.92,61,32,,44.6,3:00 AM,28-02-2006
,2006-02-28T02:30:00Z,scattered clouds,,n/a,,12.7,nnw,6.2,29.89,66,33.8,,44.6,2:30 AM,28-02-2006
,2006-02-28T02:00:00Z,scattered clouds,,n/a,,15,nnw,6.2,29.89,66,33.8,,44.6,2:00 AM,28-02-2006
,2006-02-28T01:30:00Z,scattered clouds,,n/a,,13.8,nnw,6.2,29.89,66,35.6,,46.4,1:30 AM,28-02-2006
,2006-02-28T01:00:00Z,scattered clouds,,n/a,,16.1,nnw,6.2,29.89,62,35.6,,48.2,1:00 AM,28-02-2006
,2006-02-28T00:30:00Z,scattered clouds,,n/a,,15,nnw,6.2,29.89,71,41,,50,12:30 AM,28-02-2006
,2006-02-28T00:00:00Z,scattered clouds,,n/a,,6.9,sse,6.2,29.89,72,44.6,,53.6,12:00 AM,28-02-2006
,2006-03-01T07:00:00Z,mostly cloudy,,-,,15,nnw,9,29.93,56,27,,37,7:00 AM,01-03-2006
,2006-03-01T06:30:00Z,mostly cloudy,,n/a,,12.7,nnw,6.2,29.92,70,32,,41,6:30 AM,01-03-2006
,2006-03-01T06:00:00Z,mostly cloudy,,n/a,,12.7,nnw,6.2,29.92,70,32,,41,6:00 AM,01-03-2006
,2006-03-01T05:30:00Z,mostly cloudy,,n/a,,12.7,nnw,6.2,29.92,70,32,,41,5:30 AM,01-03-2006
,2006-03-01T05:00:00Z,mostly cloudy,,n/a,,11.5,nnw,6.2,29.92,70,32,,41,5:00 AM,01-03-2006
,2006-03-01T04:30:00Z,scattered clouds,,n/a,,12.7,nnw,6.2,29.92,70,32,,41,4:30 AM,01-03-2006
,2006-03-01T04:00:00Z,clear,,n/a,,12.7,nnw,,29.92,70,32,,41,4:00 AM,01-03-2006
,2006-03-01T03:30:00Z,partly cloudy,,n/a,,8.1,nw,6.2,29.95,70,32,,41,3:30 AM,01-03-2006
,2006-03-01T02:30:00Z,partly cloudy,,n/a,,8.1,nw,6.2,29.95,70,32,,41,2:30 AM,01-03-2006
,2006-03-01T01:30:00Z,clear,,n/a,,10.4,nnw,,29.95,70,32,,41,1:30 AM,01-03-2006
,2006-03-01T01:00:00Z,,,-,,10.4,north,6,29.96,55,28,,38,1:00 AM,01-03-2006
,2006-03-01T00:30:00Z,clear,,n/a,,9.2,nnw,,29.95,70,32,,41,12:30 AM,01-03-2006
,2006-03-01T00:00:00Z,clear,,n/a,,9.2,nnw,,29.95,70,32,,41,12:00 AM,01-03-2006
,2006-03-02T01:00:00Z,mist,,-,,8.1,north,6,29.88,71,38,,44,1:00 AM,02-03-2006
,2006-03-02T00:30:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.89,81,41,,46.4,12:30 AM,02-03-2006
,2006-03-02T00:00:00Z,mostly cloudy,,n/a,,4.6,nnw,6.2,29.89,81,41,,46.4,12:00 AM,02-03-2006
,2006-03-03T01:00:00Z,scattered clouds,,-,,9.2,wsw,11,29.96,63,41,,50,1:00 AM,03-03-2006
,2006-03-03T00:30:00Z,scattered clouds,,n/a,,10.4,wsw,6.2,29.95,76,44.6,,51.8,12:30 AM,03-03-2006
,2006-03-03T00:00:00Z,scattered clouds,,n/a,,12.7,wsw,6.2,29.95,72,44.6,,53.6,12:00 AM,03-03-2006
,2006-03-04T19:00:00Z,scattered clouds,,-,,18.4,sw,10,29.53,56,46,,57,7:00 PM,04-03-2006
,2006-03-04T13:00:00Z,partly cloudy,,-,,15,wsw,19,29.73,52,46,,59,1:00 PM,04-03-2006
,2006-03-04T07:00:00Z,scattered clouds,,-,,16.1,west,19,29.79,38,36,,54,7:00 AM,04-03-2006
,2006-03-04T01:00:00Z,scattered clouds,,-,,15,sw,12,29.85,39,35,,53,1:00 AM,04-03-2006
,2006-03-05T01:00:00Z,scattered clouds,,-,,6.9,wsw,6,29.43,75,47,,53,1:00 AM,05-03-2006
,2006-03-05T00:30:00Z,mostly cloudy,,n/a,,6.9,sw,6.2,29.42,82,51.8,,57.2,12:30 AM,05-03-2006
,2006-03-05T00:00:00Z,mostly cloudy,,n/a,,6.9,sw,6.2,29.44,77,50,,57.2,12:00 AM,05-03-2006
,2006-03-06T01:00:00Z,,,-,,15,nnw,12,29.91,17,13,,43,1:00 AM,06-03-2006
,2006-03-06T00:30:00Z,clear,,n/a,,9.2,nnw,,29.89,29,15.8,,46.4,12:30 AM,06-03-2006
,2006-03-06T00:00:00Z,clear,,n/a,,10.4,nnw,,29.89,29,15.8,,46.4,12:00 AM,06-03-2006
,2006-03-07T01:00:00Z,,,-,,9.2,north,12,30.17,59,33,,43,1:00 AM,07-03-2006
,2006-03-07T00:30:00Z,clear,,n/a,,9.2,north,,30.15,71,37.4,,46.4,12:30 AM,07-03-2006
,2006-03-07T00:00:00Z,clear,,n/a,,8.1,north,,30.15,71,39.2,,48.2,12:00 AM,07-03-2006
,2006-03-08T01:00:00Z,scattered clouds,,-,,8.1,north,9,30.05,59,39,,49,1:00 AM,08-03-2006
,2006-03-08T00:30:00Z,partly cloudy,,n/a,,6.9,nnw,6.2,30.04,71,42.8,,51.8,12:30 AM,08-03-2006
,2006-03-08T00:00:00Z,partly cloudy,,n/a,,8.1,north,6.2,30.04,71,42.8,,51.8,12:00 AM,08-03-2006
,2006-03-09T01:00:00Z,mist,,-,,2.3,nw,4,30,78,43,,48,1:00 AM,09-03-2006
,2006-03-09T00:30:00Z,mostly cloudy,,n/a,,1.2,variable,3.7,30.01,82,46.4,,51.8,12:30 AM,09-03-2006
,2006-03-09T00:00:00Z,mostly cloudy,,n/a,,2.3,variable,3.7,30.01,88,48.2,,51.8,12:00 AM,09-03-2006
,2006-03-10T01:00:00Z,partly cloudy,,-,,12.7,ene,12,30.01,69,46,,53,1:00 AM,10-03-2006
,2006-03-10T00:30:00Z,mostly cloudy,,n/a,,20.7,east,6.2,29.98,77,50,,57.2,12:30 AM,10-03-2006
,2006-03-10T00:00:00Z,mostly cloudy,,n/a,,12.7,ne,6.2,29.98,77,51.8,,59,12:00 AM,10-03-2006
,2006-03-11T01:00:00Z,scattered clouds,,-,,15,ssw,12,29.83,46,39,,54,1:00 AM,11-03-2006
,2006-03-11T00:30:00Z,mostly cloudy,,n/a,,18.4,wsw,6.2,29.83,55,41,,57.2,12:30 AM,11-03-2006
,2006-03-11T00:00:00Z,mostly cloudy,,n/a,,18.4,wsw,6.2,29.86,51,39.2,,57.2,12:00 AM,11-03-2006
,2006-03-12T23:30:00Z,partly cloudy,,n/a,,5.8,wnw,6.2,30.01,82,46.4,,51.8,11:30 PM,12-03-2006
,2006-03-12T23:00:00Z,partly cloudy,,n/a,,3.5,west,6.2,30.01,82,46.4,,51.8,11:00 PM,12-03-2006
,2006-03-12T22:30:00Z,partly cloudy,,n/a,,2.3,variable,6.2,30.01,77,46.4,,53.6,10:30 PM,12-03-2006
,2006-03-12T22:00:00Z,partly cloudy,,n/a,,3.5,south,6.2,30.01,72,46.4,,55.4,10:00 PM,12-03-2006
,2006-03-12T21:30:00Z,partly cloudy,,n/a,,5.8,se,6.2,30.01,72,46.4,,55.4,9:30 PM,12-03-2006
,2006-03-12T21:00:00Z,partly cloudy,,n/a,,5.8,se,6.2,30.01,77,48.2,,55.4,9:00 PM,12-03-2006
,2006-03-12T20:30:00Z,partly cloudy,,n/a,,5.8,east,6.2,30.01,77,48.2,,55.4,8:30 PM,12-03-2006
,2006-03-12T20:00:00Z,scattered clouds,,n/a,,5.8,ene,6.2,30.01,77,48.2,,55.4,8:00 PM,12-03-2006
,2006-03-12T19:30:00Z,scattered clouds,,n/a,,5.8,east,6.2,30.01,82,50,,55.4,7:30 PM,12-03-2006
,2006-03-12T19:00:00Z,scattered clouds,,n/a,,8.1,east,6.2,29.98,72,48.2,,57.2,7:00 PM,12-03-2006
,2006-03-12T18:30:00Z,scattered clouds,,n/a,,12.7,east,6.2,29.98,72,48.2,,57.2,6:30 PM,12-03-2006
,2006-03-12T18:00:00Z,partly cloudy,,n/a,,12.7,east,6.2,29.95,77,50,,57.2,6:00 PM,12-03-2006
,2006-03-12T17:30:00Z,partly cloudy,,n/a,,15,east,6.2,29.95,67,48.2,,59,5:30 PM,12-03-2006
,2006-03-12T17:00:00Z,partly cloudy,,n/a,,15,east,6.2,29.95,72,50,,59,5:00 PM,12-03-2006
,2006-03-12T16:30:00Z,partly cloudy,,n/a,,16.1,east,6.2,29.92,77,51.8,,59,4:30 PM,12-03-2006
,2006-03-12T16:00:00Z,partly cloudy,,n/a,,11.5,east,6.2,29.92,68,50,,60.8,4:00 PM,12-03-2006
,2006-03-12T15:30:00Z,partly cloudy,,n/a,,9.2,south,6.2,29.92,72,50,,59,3:30 PM,12-03-2006
,2006-03-12T15:00:00Z,partly cloudy,,n/a,,13.8,ssw,6.2,29.92,72,50,,59,3:00 PM,12-03-2006
,2006-03-12T14:30:00Z,partly cloudy,,n/a,,16.1,ssw,6.2,29.95,72,50,,59,2:30 PM,12-03-2006
,2006-03-12T14:00:00Z,partly cloudy,,n/a,,16.1,ssw,6.2,29.98,68,50,,60.8,2:00 PM,12-03-2006
,2006-03-12T13:30:00Z,partly cloudy,,n/a,,15,ssw,6.2,29.98,72,50,,59,1:30 PM,12-03-2006
,2006-03-12T13:00:00Z,partly cloudy,,n/a,,9.2,ssw,6.2,30.01,67,48.2,,59,1:00 PM,12-03-2006
,2006-03-12T12:30:00Z,clear,,n/a,,8.1,south,,30.04,67,48.2,,59,12:30 PM,12-03-2006
,2006-03-12T12:00:00Z,clear,,n/a,,8.1,ssw,,30.04,67,46.4,,57.2,12:00 PM,12-03-2006
,2006-03-12T11:30:00Z,clear,,n/a,,5.8,ssw,,30.04,63,44.6,,57.2,11:30 AM,12-03-2006
,2006-03-12T11:00:00Z,clear,,n/a,,5.8,south,,30.04,59,42.8,,57.2,11:00 AM,12-03-2006
,2006-03-12T10:30:00Z,clear,,n/a,,3.5,east,,30.06,63,44.6,,57.2,10:30 AM,12-03-2006
,2006-03-12T10:00:00Z,clear,,n/a,,4.6,north,,30.06,63,42.8,,55.4,10:00 AM,12-03-2006
,2006-03-12T09:30:00Z,clear,,n/a,,6.9,north,,30.04,67,42.8,,53.6,9:30 AM,12-03-2006
,2006-03-12T09:00:00Z,clear,,n/a,,8.1,nnw,,30.04,71,41,,50,9:00 AM,12-03-2006
,2006-03-12T08:30:00Z,clear,,n/a,,6.9,north,,30.04,76,41,,48.2,8:30 AM,12-03-2006
,2006-03-12T08:00:00Z,partly cloudy,,n/a,,8.1,north,6.2,30.04,76,41,,48.2,8:00 AM,12-03-2006
,2006-03-12T07:30:00Z,partly cloudy,,n/a,,8.1,north,6.2,30.04,81,41,,46.4,7:30 AM,12-03-2006
,2006-03-12T07:00:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.04,76,39.2,,46.4,7:00 AM,12-03-2006
,2006-03-12T06:00:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.04,81,41,,46.4,6:00 AM,12-03-2006
,2006-03-12T05:30:00Z,partly cloudy,,n/a,,8.1,nnw,6.2,30.04,76,41,,48.2,5:30 AM,12-03-2006
,2006-03-12T05:00:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.04,76,41,,48.2,5:00 AM,12-03-2006
,2006-03-12T04:30:00Z,partly cloudy,,n/a,,9.2,nw,6.2,30.01,82,42.8,,48.2,4:30 AM,12-03-2006
,2006-03-12T04:00:00Z,partly cloudy,,n/a,,6.9,nnw,6.2,30.01,82,42.8,,48.2,4:00 AM,12-03-2006
,2006-03-12T02:30:00Z,partly cloudy,,n/a,,8.1,nw,6.2,30.04,76,41,,48.2,2:30 AM,12-03-2006
,2006-03-12T02:00:00Z,partly cloudy,,n/a,,2.3,variable,6.2,30.04,82,42.8,,48.2,2:00 AM,12-03-2006
,2006-03-12T01:30:00Z,partly cloudy,,n/a,,1.2,variable,6.2,30.04,82,42.8,,48.2,1:30 AM,12-03-2006
,2006-03-12T01:00:00Z,partly cloudy,,n/a,,5.8,nw,6.2,30.04,82,42.8,,48.2,1:00 AM,12-03-2006
,2006-03-12T00:30:00Z,partly cloudy,,n/a,,6.9,north,6.2,30.04,76,42.8,,50,12:30 AM,12-03-2006
,2006-03-12T00:00:00Z,partly cloudy,,n/a,,4.6,nnw,6.2,30.04,76,42.8,,50,12:00 AM,12-03-2006
,2006-03-13T01:00:00Z,scattered clouds,,-,,4.6,nnw,6,30.03,76,42,,47,1:00 AM,13-03-2006
,2006-03-13T00:30:00Z,partly cloudy,,n/a,,2.3,nnw,6.2,30.01,87,46.4,,50,12:30 AM,13-03-2006
,2006-03-13T00:00:00Z,partly cloudy,,n/a,,1.2,variable,6.2,30.01,82,46.4,,51.8,12:00 AM,13-03-2006
,2006-03-14T13:00:00Z,haze,,-,,8.1,south,5,30.06,60,47,,57,1:00 PM,14-03-2006
,2006-03-14T12:30:00Z,scattered clouds,,n/a,,5.8,sse,6.2,30.04,72,48.2,,57.2,12:30 PM,14-03-2006
,2006-03-14T12:00:00Z,mostly cloudy,,n/a,,4.6,ese,6.2,30.06,67,46.4,,57.2,12:00 PM,14-03-2006
,2006-03-14T11:30:00Z,mostly cloudy,,n/a,,1.2,wsw,5.6,30.06,72,48.2,,57.2,11:30 AM,14-03-2006
,2006-03-14T11:00:00Z,mostly cloudy,,n/a,,3.5,nnw,6.2,30.06,77,48.2,,55.4,11:00 AM,14-03-2006
,2006-03-14T10:30:00Z,mostly cloudy,,n/a,,5.8,nnw,4.3,30.06,82,48.2,,53.6,10:30 AM,14-03-2006
,2006-03-14T10:00:00Z,mostly cloudy,,n/a,,4.6,nnw,4.3,30.06,77,46.4,,53.6,10:00 AM,14-03-2006
,2006-03-14T09:00:00Z,mostly cloudy,,n/a,,5.8,nnw,4.3,30.06,82,46.4,,51.8,9:00 AM,14-03-2006
,2006-03-14T08:30:00Z,mostly cloudy,,n/a,,4.6,nnw,5,30.06,82,44.6,,50,8:30 AM,14-03-2006
,2006-03-14T08:00:00Z,mostly cloudy,,n/a,,4.6,north,5,30.06,82,44.6,,50,8:00 AM,14-03-2006
,2006-03-14T07:30:00Z,mostly cloudy,,n/a,15,3.5,north,5.6,30.06,82,44.6,,50,7:30 AM,14-03-2006
,2006-03-14T07:00:00Z,mostly cloudy,,n/a,,3.5,north,6.2,30.06,76,44.6,,51.8,7:00 AM,14-03-2006
,2006-03-14T06:30:00Z,mostly cloudy,,n/a,,4.6,north,6.2,30.04,71,42.8,,51.8,6:30 AM,14-03-2006
,2006-03-14T06:00:00Z,mostly cloudy,,n/a,,4.6,north,6.2,30.06,71,42.8,,51.8,6:00 AM,14-03-2006
,2006-03-14T05:30:00Z,mostly cloudy,,n/a,,4.6,north,6.2,30.06,71,41,,50,5:30 AM,14-03-2006
,2006-03-14T05:00:00Z,mostly cloudy,,n/a,,4.6,nnw,6.2,30.06,71,41,,50,5:00 AM,14-03-2006
,2006-03-14T04:30:00Z,mostly cloudy,,n/a,,3.5,north,6.2,30.06,71,41,,50,4:30 AM,14-03-2006
,2006-03-14T04:00:00Z,mostly cloudy,,n/a,,3.5,nnw,6.2,30.06,71,41,,50,4:00 AM,14-03-2006
,2006-03-14T03:30:00Z,mostly cloudy,,n/a,,3.5,nnw,6.2,30.06,71,41,,50,3:30 AM,14-03-2006
,2006-03-14T03:00:00Z,mostly cloudy,,n/a,,3.5,nnw,6.2,30.09,71,41,,50,3:00 AM,14-03-2006
,2006-03-14T02:30:00Z,mostly cloudy,,n/a,,2.3,nnw,6.2,30.09,67,41,,51.8,2:30 AM,14-03-2006
,2006-03-14T02:00:00Z,mostly cloudy,,n/a,,3.5,nw,6.2,30.09,71,41,,50,2:00 AM,14-03-2006
,2006-03-14T01:30:00Z,mostly cloudy,,n/a,,2.3,wnw,6.2,30.09,67,41,,51.8,1:30 AM,14-03-2006
,2006-03-14T01:00:00Z,mostly cloudy,,n/a,,2.3,variable,6.2,30.09,67,41,,51.8,1:00 AM,14-03-2006
,2006-03-14T00:30:00Z,mostly cloudy,,n/a,,3.5,wsw,6.2,30.12,67,41,,51.8,12:30 AM,14-03-2006
,2006-03-14T00:00:00Z,mostly cloudy,,n/a,,4.6,sw,6.2,30.12,67,41,,51.8,12:00 AM,14-03-2006
,2006-03-15T01:00:00Z,mist,,-,,,calm,3,30.03,79,44,,48,1:00 AM,15-03-2006
,2006-03-15T00:30:00Z,clear,,n/a,,2.3,variable,3.1,30.04,88,48.2,,51.8,12:30 AM,15-03-2006
,2006-03-15T00:00:00Z,clear,,n/a,,1.2,nw,3.7,30.04,88,48.2,,51.8,12:00 AM,15-03-2006
,2006-03-16T07:00:00Z,mist,,-,,2.3,nne,3,29.93,77,44,,49,7:00 AM,16-03-2006
,2006-03-16T06:30:00Z,mostly cloudy,,n/a,,2.3,variable,3.1,29.92,94,48.2,,50,6:30 AM,16-03-2006
,2006-03-16T06:00:00Z,mostly cloudy,,n/a,,2.3,wnw,3.1,29.92,94,48.2,,50,6:00 AM,16-03-2006
,2006-03-16T05:30:00Z,mostly cloudy,,n/a,12.7,1.2,variable,3.1,29.92,94,48.2,,50,5:30 AM,16-03-2006
,2006-03-16T05:00:00Z,scattered clouds,,n/a,,2.3,north,3.1,29.89,93,46.4,,48.2,5:00 AM,16-03-2006
,2006-03-16T04:30:00Z,partly cloudy,,n/a,,2.3,variable,3.7,29.89,93,46.4,,48.2,4:30 AM,16-03-2006
,2006-03-16T04:00:00Z,partly cloudy,,n/a,,2.3,west,3.7,29.89,93,46.4,,48.2,4:00 AM,16-03-2006
,2006-03-16T02:00:00Z,scattered clouds,,n/a,,2.3,wsw,4.3,29.92,88,48.2,,51.8,2:00 AM,16-03-2006
,2006-03-16T01:30:00Z,scattered clouds,,n/a,,2.3,wsw,6.2,29.92,88,48.2,,51.8,1:30 AM,16-03-2006
,2006-03-16T01:00:00Z,mostly cloudy,,-,,3.5,west,6,29.95,81,46,,50,1:00 AM,16-03-2006
,2006-03-16T00:30:00Z,scattered clouds,,n/a,,2.3,variable,6.2,29.92,88,50,,53.6,12:30 AM,16-03-2006
,2006-03-16T00:00:00Z,scattered clouds,,n/a,,5.8,sw,6.2,29.95,88,50,,53.6,12:00 AM,16-03-2006
,2006-03-17T23:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.86,82,50,,55.4,11:30 PM,17-03-2006
,2006-03-17T23:00:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.86,82,50,,55.4,11:00 PM,17-03-2006
,2006-03-17T22:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.86,82,50,,55.4,10:30 PM,17-03-2006
,2006-03-17T22:00:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.86,82,50,,55.4,10:00 PM,17-03-2006
,2006-03-17T21:30:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.89,82,50,,55.4,9:30 PM,17-03-2006
,2006-03-17T21:00:00Z,mostly cloudy,,n/a,,9.2,east,6.2,29.89,77,50,,57.2,9:00 PM,17-03-2006
,2006-03-17T20:30:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.89,77,50,,57.2,8:30 PM,17-03-2006
,2006-03-17T20:00:00Z,mostly cloudy,,n/a,,9.2,east,6.2,29.89,72,48.2,,57.2,8:00 PM,17-03-2006
,2006-03-17T19:30:00Z,mostly cloudy,,n/a,,10.4,east,6.2,29.89,72,48.2,,57.2,7:30 PM,17-03-2006
,2006-03-17T19:00:00Z,mostly cloudy,,n/a,,10.4,east,6.2,29.89,72,48.2,,57.2,7:00 PM,17-03-2006
,2006-03-17T18:30:00Z,mostly cloudy,,n/a,,10.4,east,6.2,29.89,72,48.2,,57.2,6:30 PM,17-03-2006
,2006-03-17T18:00:00Z,mostly cloudy,,n/a,,13.8,east,6.2,29.86,72,48.2,,57.2,6:00 PM,17-03-2006
,2006-03-17T17:30:00Z,mostly cloudy,,n/a,,13.8,east,6.2,29.86,72,48.2,,57.2,5:30 PM,17-03-2006
,2006-03-17T17:00:00Z,mostly cloudy,,n/a,,13.8,east,6.2,29.86,72,50,,59,5:00 PM,17-03-2006
,2006-03-17T16:30:00Z,mostly cloudy,,n/a,,12.7,east,6.2,29.89,67,48.2,,59,4:30 PM,17-03-2006
,2006-03-17T16:00:00Z,mostly cloudy,,n/a,,15,ene,6.2,29.89,77,50,,57.2,4:00 PM,17-03-2006
,2006-03-17T15:30:00Z,mostly cloudy,,n/a,,13.8,ene,6.2,29.89,72,48.2,,57.2,3:30 PM,17-03-2006
,2006-03-17T15:00:00Z,mostly cloudy,,n/a,,13.8,ene,6.2,29.92,72,48.2,,57.2,3:00 PM,17-03-2006
,2006-03-17T14:30:00Z,scattered clouds,,n/a,,13.8,east,6.2,29.92,67,48.2,,59,2:30 PM,17-03-2006
,2006-03-17T14:00:00Z,scattered clouds,,n/a,,15,ene,6.2,29.92,67,48.2,,59,2:00 PM,17-03-2006
,2006-03-17T13:30:00Z,mostly cloudy,,n/a,,16.1,ene,6.2,29.92,67,48.2,,59,1:30 PM,17-03-2006
,2006-03-17T13:00:00Z,mostly cloudy,,n/a,,16.1,ene,6.2,29.95,67,48.2,,59,1:00 PM,17-03-2006
,2006-03-17T12:30:00Z,mostly cloudy,,n/a,,16.1,ene,6.2,29.95,67,48.2,,59,12:30 PM,17-03-2006
,2006-03-17T12:00:00Z,mostly cloudy,,n/a,,12.7,ene,6.2,29.95,72,48.2,,57.2,12:00 PM,17-03-2006
,2006-03-17T11:30:00Z,mostly cloudy,,n/a,,12.7,ene,6.2,29.95,67,48.2,,59,11:30 AM,17-03-2006
,2006-03-17T11:00:00Z,mostly cloudy,,n/a,,13.8,ene,5.6,29.95,67,46.4,,57.2,11:00 AM,17-03-2006
,2006-03-17T10:30:00Z,mostly cloudy,,n/a,,9.2,north,5,29.95,63,42.8,,55.4,10:30 AM,17-03-2006
,2006-03-17T10:00:00Z,mostly cloudy,,n/a,,10.4,north,5,29.95,62,41,,53.6,10:00 AM,17-03-2006
,2006-03-17T09:30:00Z,mostly cloudy,,n/a,,10.4,north,5,29.95,62,39.2,,51.8,9:30 AM,17-03-2006
,2006-03-17T09:00:00Z,mostly cloudy,,n/a,,9.2,north,5,29.95,66,39.2,,50,9:00 AM,17-03-2006
,2006-03-17T08:30:00Z,mostly cloudy,,n/a,,10.4,north,5,29.95,66,39.2,,50,8:30 AM,17-03-2006
,2006-03-17T08:00:00Z,mostly cloudy,,n/a,,9.2,north,5,29.92,66,37.4,,48.2,8:00 AM,17-03-2006
,2006-03-17T07:30:00Z,mostly cloudy,,n/a,,9.2,north,5,29.92,66,37.4,,48.2,7:30 AM,17-03-2006
,2006-03-17T07:00:00Z,scattered clouds,,n/a,,9.2,north,5,29.92,66,37.4,,48.2,7:00 AM,17-03-2006
,2006-03-17T06:30:00Z,unknown,,n/a,,8.1,north,4.3,29.92,71,37.4,,46.4,6:30 AM,17-03-2006
,2006-03-17T06:00:00Z,unknown,,n/a,,9.2,north,4.3,29.92,71,37.4,,46.4,6:00 AM,17-03-2006
,2006-03-17T05:30:00Z,unknown,,n/a,,9.2,variable,4.3,29.92,71,39.2,,48.2,5:30 AM,17-03-2006
,2006-03-17T05:00:00Z,unknown,,n/a,,8.1,north,4.3,29.95,76,39.2,,46.4,5:00 AM,17-03-2006
,2006-03-17T04:00:00Z,unknown,,n/a,,10.4,north,4.3,29.95,76,39.2,,46.4,4:00 AM,17-03-2006
,2006-03-17T03:30:00Z,unknown,,n/a,,10.4,north,5.6,29.95,76,39.2,,46.4,3:30 AM,17-03-2006
,2006-03-17T03:00:00Z,unknown,,n/a,,9.2,north,5.6,29.95,66,37.4,,48.2,3:00 AM,17-03-2006
,2006-03-17T02:00:00Z,unknown,,n/a,,9.2,north,5.6,29.95,71,39.2,,48.2,2:00 AM,17-03-2006
,2006-03-17T01:30:00Z,unknown,,n/a,,8.1,north,5.6,29.98,71,37.4,,46.4,1:30 AM,17-03-2006
,2006-03-17T01:00:00Z,unknown,,n/a,,9.2,nnw,5.6,29.98,71,37.4,,46.4,1:00 AM,17-03-2006
,2006-03-17T00:30:00Z,unknown,,n/a,,9.2,north,5.6,29.98,66,37.4,,48.2,12:30 AM,17-03-2006
,2006-03-17T00:00:00Z,unknown,,n/a,,6.9,north,5.6,29.98,71,39.2,,48.2,12:00 AM,17-03-2006
,2006-03-18T01:00:00Z,mostly cloudy,,-,,6.9,ene,6,29.86,73,47,,53,1:00 AM,18-03-2006
,2006-03-18T00:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.86,82,50,,55.4,12:30 AM,18-03-2006
,2006-03-18T00:00:00Z,mostly cloudy,,n/a,,6.9,ene,6.2,29.86,82,50,,55.4,12:00 AM,18-03-2006
,2006-03-19T01:00:00Z,light drizzle,rain,-,,19.6,ne,4,29.71,78,47,,52,1:00 AM,19-03-2006
,2006-03-19T00:30:00Z,drizzle,,n/a,,18.4,ne,3.7,29.71,88,51.8,,55.4,12:30 AM,19-03-2006
,2006-03-19T00:00:00Z,light rain,rain,n/a,,13.8,ene,4.3,29.71,88,51.8,,55.4,12:00 AM,19-03-2006
,2006-03-20T01:00:00Z,mist,,-,,4.6,ene,4,29.83,82,50,,54,1:00 AM,20-03-2006
,2006-03-20T00:30:00Z,overcast,,n/a,,2.3,variable,3.7,29.83,88,53.6,,57.2,12:30 AM,20-03-2006
,2006-03-20T00:00:00Z,overcast,,n/a,,3.5,east,3.7,29.83,88,53.6,,57.2,12:00 AM,20-03-2006
